age,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,risk_level,stress_level_ord,gender_Male,gender_Other,reward_app_share
28,7.94,0.99,0.63,1.5,5.67,175,109,Moderate,2,0,1,0.20403020100375302
30,3.02,3.59,3.11,0.62,6.66,107,36,Low,2,0,0,2.218542311740956
33,6.37,0.88,2.29,4.28,5.85,223,93,Low,0,0,1,0.4976451338076713
21,6.86,2.02,2.17,3.36,7.53,82,147,Moderate,1,0,0,0.6107870829756438
32,6.91,2.59,1.28,5.44,6.67,112,98,Low,2,0,1,0.5600578060697821
27,5.0,4.71,2.15,4.11,4.96,240,120,Moderate,0,0,1,1.3719997256000547
26,9.91,5.22,0.22,2.73,8.77,81,91,High,1,0,1,0.5489404087850244
32,7.2,5.97,2.66,1.1,8.77,184,79,High,0,1,0,1.1986109446373685
20,10.37,4.13,2.78,3.16,5.28,113,134,High,1,1,0,0.6663451623582294
25,6.08,4.06,2.92,3.18,4.93,156,99,Moderate,1,0,1,1.148026126969387
28,4.36,5.23,2.15,5.82,6.07,24,164,High,1,0,0,1.6926601622339077
29,11.35,1.04,1.64,0.74,8.04,155,82,High,0,1,0,0.23612332721380377
25,4.92,4.55,3.15,4.01,6.5,96,19,High,1,0,1,1.5650403323088753
21,5.29,5.88,2.68,3.19,8.14,230,77,High,0,0,1,1.6181471421271942
28,11.95,3.35,0.87,5.66,6.18,216,118,Moderate,1,0,1,0.3531380457625067
30,3.91,0.93,1.39,4.23,7.47,30,41,Low,0,0,1,0.593350231879736
26,8.17,3.19,1.73,3.79,8.75,100,95,Moderate,1,0,1,0.6022031086654702
29,8.2,4.79,2.66,4.74,8.66,128,128,Moderate,0,0,0,0.9085364745687228
33,12.0,2.52,2.7,2.46,6.87,124,26,Moderate,1,0,1,0.4349999637500031
35,4.93,4.78,3.87,1.77,6.05,47,64,Moderate,0,1,0,1.7545635386280856
32,11.2,2.2,1.97,2.2,7.27,130,118,High,0,0,1,0.3723213953284469
31,6.97,5.01,0.25,4.32,6.84,25,65,Moderate,2,0,0,0.7546627324730656
25,10.24,4.76,1.75,2.51,8.16,119,21,High,1,1,0,0.6357421254158081
33,10.29,5.7,2.83,4.9,5.14,149,148,Moderate,2,1,0,0.8289600749309939
22,11.61,4.88,0.66,1.95,7.46,102,55,High,0,0,1,0.4771748081675446
35,8.11,5.88,3.37,4.96,8.39,120,96,High,1,0,0,1.1405670603493145
24,4.63,4.28,1.27,2.08,4.84,153,39,Moderate,2,1,0,1.198703844772388
30,11.29,1.53,3.87,4.28,5.15,72,156,Moderate,2,0,0,0.4782993376174193
31,7.62,4.79,2.15,5.44,8.38,40,81,Moderate,0,1,0,0.9107610353331974
26,8.96,1.84,0.97,1.97,4.77,44,43,High,0,1,0,0.31361603642678165
24,3.01,3.15,3.11,5.56,6.61,143,26,Low,0,0,0,2.0797335283277314
21,11.74,1.8,1.86,1.29,7.22,20,138,High,1,1,0,0.3117546582832489
21,7.49,0.73,2.18,5.15,6.28,32,91,Low,1,1,0,0.38851797216048434
23,6.48,2.14,1.31,2.7,7.27,139,91,Moderate,2,1,0,0.5324073252457832
28,9.46,4.27,0.92,4.25,6.24,84,160,Moderate,2,1,0,0.5486257348175756
27,4.18,4.98,3.99,4.38,7.18,194,28,Moderate,0,1,0,2.1459325009730863
30,11.94,1.28,1.57,5.75,6.58,64,45,Moderate,0,0,1,0.23869344734560746
30,9.56,4.8,1.36,1.45,8.08,55,59,High,2,0,0,0.6443513970343727
26,7.63,1.28,3.37,3.82,5.4,114,154,Low,2,0,1,0.6094363552508054
20,3.04,2.49,0.96,4.92,8.33,142,94,Low,1,0,1,1.1348680477407738
29,4.1,5.32,2.94,2.17,8.58,215,37,Moderate,2,1,0,2.014633654967401
28,6.31,5.73,2.33,3.15,7.1,76,101,Moderate,2,0,0,1.2773373569988342
33,3.73,3.17,0.11,0.68,6.35,135,29,Low,1,0,0,0.8793563326122432
30,3.04,1.01,1.57,3.47,5.54,182,176,Low,1,0,0,0.8486839313539699
30,8.03,1.13,2.23,4.7,6.32,138,126,High,0,1,0,0.41843083207586157
27,5.92,5.75,3.37,5.62,8.1,136,177,High,0,1,0,1.540540280314142
19,5.05,1.47,2.32,2.81,8.23,205,130,Low,1,1,0,0.7504949008920988
18,5.72,2.04,2.13,0.74,5.87,243,127,Low,0,0,0,0.7290208515697812
30,3.18,2.37,1.16,3.16,6.55,219,164,Low,1,0,0,1.1100625440054892
21,3.95,0.78,3.81,3.67,6.26,245,130,Low,2,0,0,1.1620250222721462
32,4.35,3.61,1.82,1.42,7.57,73,90,Low,1,0,1,1.2482755751090633
18,8.48,1.92,2.74,3.41,6.07,126,17,High,1,1,0,0.5495282370839344
24,7.67,5.62,3.13,3.12,7.31,240,128,High,1,0,0,1.1408081954617737
19,9.81,1.63,2.26,5.04,5.15,77,142,Moderate,0,0,1,0.396534108406309
20,3.5,2.91,0.95,2.47,5.09,172,122,Low,2,0,1,1.1028568277551922
23,5.59,1.4,0.77,5.68,5.59,221,51,Low,2,0,0,0.38819313270248074
30,3.2,2.71,2.83,0.65,8.32,116,159,Low,1,0,0,1.731249458984544
29,8.89,1.55,1.75,5.34,5.95,55,168,Moderate,0,0,0,0.37120355779487535
19,3.3,2.6,3.76,1.9,8.49,162,101,Low,1,1,0,1.9272721432508655
21,11.66,3.97,3.06,3.36,4.54,62,107,Moderate,1,0,0,0.6029159002645026
25,11.77,2.76,3.97,5.84,6.14,224,22,High,1,1,0,0.5717926447075069
23,3.38,4.47,3.8,1.43,5.62,39,138,High,0,0,0,2.446744838241172
24,11.56,4.77,2.65,3.47,6.62,154,138,Moderate,2,0,1,0.6418684565857736
20,5.26,1.37,1.24,2.49,6.34,167,43,Low,2,0,0,0.4961976242970297
21,6.84,1.79,3.04,3.48,6.78,140,16,Low,0,0,1,0.7061402476403147
33,5.81,4.27,0.6,0.62,7.56,207,15,High,1,0,0,0.8382098385180999
26,3.6,2.01,1.99,1.26,8.39,37,29,Low,1,1,0,1.1111108024692216
32,5.88,4.57,3.12,2.46,6.33,194,161,Moderate,1,1,0,1.307822906832839
30,3.5,3.44,3.07,2.11,6.94,226,63,Low,2,1,0,1.8599994685715804
25,9.2,1.69,2.14,4.04,6.42,223,37,Moderate,1,1,0,0.41630430257561934
22,6.61,0.92,2.97,3.42,6.75,45,173,Moderate,0,1,0,0.5885021802568562
21,8.09,3.23,3.92,5.86,7.51,27,173,Moderate,0,1,0,0.8838070600980149
35,4.39,4.48,1.41,1.81,7.67,164,130,High,1,0,1,1.3416853435796485
28,7.55,3.76,0.41,3.45,8.72,115,97,Low,0,0,1,0.5523178076400255
32,3.75,3.81,3.89,5.47,6.6,232,132,Low,0,0,0,2.0533327857779238
35,10.3,5.05,2.33,1.37,5.09,173,35,Moderate,2,1,0,0.7165047848053607
27,8.88,5.74,3.87,5.53,7.77,80,180,Moderate,1,0,0,1.0822070853370398
27,4.72,2.18,2.52,2.38,5.87,249,133,Low,0,0,0,0.9957625008977753
21,6.04,2.73,2.84,2.19,8.52,241,180,Low,0,0,0,0.9221852777838945
35,8.83,4.02,0.5,3.09,8.39,32,175,Moderate,0,0,1,0.5118912217563735
20,6.77,2.45,0.91,2.78,5.8,62,118,Low,2,0,0,0.49630716450411166
26,8.35,5.58,0.88,4.8,5.54,172,36,Moderate,1,0,1,0.7736526019577723
28,4.33,1.83,3.78,1.13,6.57,229,61,Low,0,0,0,1.29561171002039
31,8.14,4.83,3.52,3.99,6.85,52,171,High,0,0,0,1.0257983997790663
27,4.47,3.66,2.55,5.09,8.83,185,97,Low,2,0,0,1.3892614341697016
20,11.85,1.87,2.38,4.84,5.25,216,56,High,1,0,0,0.35864975876373345
18,3.38,1.62,2.42,0.59,4.67,182,29,Low,1,0,1,1.1952659185603791
27,5.71,2.98,1.96,5.13,7.68,101,81,Low,0,0,1,0.8651487101315743
25,4.12,3.91,2.39,4.48,7.87,208,125,Low,1,0,1,1.529125842445184
24,5.75,1.77,2.3,3.73,5.75,238,69,Low,2,1,0,0.7078259638563541
34,7.22,4.32,1.34,1.59,8.22,231,145,Moderate,0,0,0,0.7839334094275057
25,5.5,1.87,3.59,4.24,4.73,78,123,Low,0,0,0,0.9927270922314377
26,3.19,3.64,1.5,4.43,6.56,34,76,Low,0,0,0,1.6112847613527395
19,4.13,5.02,1.31,5.0,6.69,42,108,Moderate,1,0,1,1.5326872802209974
26,8.71,4.34,1.09,1.34,7.41,195,91,Moderate,1,1,0,0.62342128318929
23,6.34,2.55,0.35,2.26,6.8,228,24,Low,2,1,0,0.4574131770641676
29,11.13,2.42,2.97,4.51,5.9,85,32,High,1,0,1,0.4842766860488153
33,10.72,2.23,1.98,1.17,8.69,130,74,High,2,0,0,0.392723843962328
25,3.16,4.81,0.48,2.76,8.3,39,152,Moderate,2,0,0,1.6740501031487012
22,3.08,4.79,1.83,5.67,5.91,94,54,High,2,0,1,2.149349951509756
31,8.36,3.03,0.31,1.54,5.47,128,21,Moderate,2,1,0,0.3995214833108274
19,3.71,2.06,3.02,4.53,8.32,207,70,Low,1,1,0,1.3692718681207903
26,10.19,5.43,2.63,2.62,5.59,153,44,High,2,1,0,0.7909714631038799
34,10.36,2.44,1.68,3.78,8.97,180,24,High,1,0,1,0.3976833592969731
35,9.83,2.59,0.7,0.69,6.66,59,139,High,0,0,0,0.33468969128283915
22,8.69,3.02,1.41,2.05,6.6,77,22,High,0,0,1,0.5097812992196434
32,11.57,3.36,2.39,3.96,7.06,46,179,High,1,0,0,0.496974892223432
20,5.34,3.14,2.26,5.69,6.21,151,121,Low,0,1,0,1.0112357656861863
20,6.82,2.45,0.18,4.18,8.08,230,117,Low,1,0,1,0.3856304419896713
19,11.24,4.11,0.84,5.63,4.57,28,49,High,1,1,0,0.4403914198940018
25,9.93,4.37,1.93,1.83,7.55,45,111,Moderate,2,0,1,0.6344410237219513
23,10.56,1.09,1.13,3.14,5.19,238,41,Moderate,2,0,0,0.21022725281938892
27,6.03,0.63,0.23,2.38,7.15,28,144,Low,2,0,1,0.1426202085206951
33,6.61,3.02,2.08,3.13,5.89,44,115,Low,0,0,1,0.7715581283573179
25,9.95,0.83,0.12,0.94,5.51,60,172,High,0,0,1,0.09547737733895706
26,3.96,5.95,2.27,4.04,5.91,89,120,Moderate,0,0,0,2.075757051576502
21,7.7,4.89,0.63,2.35,6.54,103,176,Moderate,0,1,0,0.7168830237814254
19,4.17,5.43,1.15,2.55,7.85,135,41,Moderate,0,0,0,1.5779372714778725
21,11.31,5.18,0.66,5.24,8.47,23,101,Moderate,1,0,1,0.516357160357457
35,10.21,5.17,0.87,1.2,6.87,95,85,High,2,1,0,0.5915768274655409
31,3.75,1.27,1.56,2.28,6.98,227,87,Low,0,1,0,0.7546664654222759
26,9.25,1.32,2.15,5.1,5.36,38,77,Moderate,0,0,0,0.3751350945799898
29,3.37,5.69,3.35,5.29,8.61,28,54,High,1,1,0,2.682491785610746
25,9.03,2.75,1.53,0.63,6.54,220,38,Moderate,2,0,1,0.47397558427734404
22,9.6,5.16,1.51,4.12,7.2,247,92,High,1,1,0,0.6947915942925423
19,4.98,0.93,0.37,4.66,6.82,48,158,Low,1,1,0,0.26104412428832846
25,4.41,4.0,1.78,3.73,4.51,99,130,Low,1,0,1,1.3106572991706804
26,10.13,4.94,3.61,2.99,5.83,229,143,Moderate,0,1,0,0.8440275573516726
21,5.36,4.94,3.05,2.64,5.92,52,54,High,2,1,0,1.4906713636807156
32,9.53,0.65,0.86,5.96,6.52,86,173,Moderate,2,0,1,0.15844699281773425
25,5.22,1.09,0.92,4.61,8.99,93,37,Low,2,1,0,0.3850573974985829
18,10.5,0.59,0.67,4.67,6.53,79,31,High,2,0,0,0.11999998857142967
30,5.17,4.27,0.14,0.65,6.9,123,179,Moderate,1,0,0,0.8529979007741003
25,6.57,2.64,1.15,0.84,6.48,153,117,Moderate,1,0,1,0.5768644479658375
26,7.65,3.07,3.59,1.86,8.14,26,28,Low,1,1,0,0.8705881214917488
32,7.38,5.76,3.45,4.1,5.91,99,167,High,0,0,1,1.2479673105735352
21,4.0,5.37,1.77,3.66,7.92,233,28,Moderate,1,1,0,1.7849995537501115
26,5.58,0.97,3.89,2.46,8.32,128,129,Low,0,0,1,0.870967585848103
31,11.86,5.59,1.5,1.39,7.05,47,137,Moderate,0,0,0,0.5978077067615762
25,11.16,5.32,3.03,2.21,7.63,169,164,High,2,1,0,0.7482078182609482
30,9.46,5.76,2.45,4.06,6.55,46,131,High,2,0,1,0.8678646017056447
22,5.46,3.22,2.89,5.61,5.38,211,158,Low,2,0,1,1.1190474140938802
25,10.52,1.34,1.92,4.97,6.99,189,38,High,0,0,1,0.3098859021021006
24,10.12,5.42,1.93,3.85,6.48,28,125,High,1,1,0,0.7262845132129928
28,7.16,1.19,3.52,1.17,5.11,26,115,Moderate,2,0,0,0.6578211371758188
30,5.72,1.65,2.37,4.32,6.52,46,90,Low,2,0,0,0.7027970799305804
18,10.62,1.77,2.87,1.88,5.1,198,40,Moderate,1,0,0,0.43691144661850795
28,4.14,5.09,2.59,2.31,7.3,64,114,Moderate,0,1,0,1.855072015683088
19,3.75,2.3,0.3,0.89,7.13,69,158,Low,1,1,0,0.6933331484444937
25,3.01,4.2,2.22,1.27,7.94,155,92,High,1,0,0,2.13288965684729
22,4.77,5.63,0.29,1.95,5.68,51,141,High,1,0,0,1.2410898865639652
28,9.52,0.89,0.55,5.93,7.97,155,155,High,0,1,0,0.15126048831297392
20,7.74,5.91,3.29,1.17,6.23,183,176,Moderate,2,1,0,1.1886303373862612
24,6.72,4.71,2.76,2.9,5.57,149,63,High,2,0,0,1.111606977439438
31,5.47,5.1,0.59,4.8,7.5,202,161,High,2,1,0,1.0402191882597462
35,4.34,5.38,3.22,4.93,8.6,64,112,High,0,0,1,1.981566363694386
28,10.61,1.41,0.75,1.52,7.27,214,80,Moderate,2,0,1,0.2035815076737505
31,9.9,4.51,1.74,1.12,8.87,49,34,Moderate,0,0,0,0.6313130675441346
26,3.22,4.39,0.1,3.59,6.66,235,100,High,1,0,1,1.3944095048417684
23,10.02,3.42,3.72,0.79,8.65,167,40,High,0,1,0,0.7125747791841539
32,4.51,2.77,3.55,5.82,6.28,25,70,Low,1,0,1,1.401330066223932
18,4.58,2.26,2.63,3.74,8.78,139,73,Low,2,0,0,1.067685356400577
28,9.87,0.87,3.85,4.99,5.65,135,83,High,0,0,1,0.4782167701908035
24,11.89,5.8,1.82,1.7,6.87,57,105,High,2,1,0,0.6408746307086097
21,4.44,5.71,1.17,5.18,5.42,27,18,Moderate,1,1,0,1.5495492005519818
34,9.29,3.68,0.66,1.89,7.37,55,145,Moderate,0,0,0,0.46716894863628117
34,7.72,0.96,2.55,1.76,6.42,110,89,Low,0,0,0,0.45466315354104225
22,3.06,3.89,3.38,3.53,5.12,140,79,Low,0,0,0,2.3758162170535235
31,9.86,1.65,1.58,0.86,7.31,207,98,Moderate,0,0,0,0.3275861736728019
20,3.29,1.13,1.21,3.46,5.65,52,47,Low,0,1,0,0.7112459844237129
24,6.77,5.98,0.54,1.82,4.67,210,150,High,2,0,1,0.9630722358829785
22,10.89,4.02,0.79,3.01,8.13,167,44,Moderate,2,0,1,0.44168958294861493
21,10.84,4.4,0.88,2.82,8.55,129,171,High,2,1,0,0.487084825914684
25,4.86,0.51,1.5,5.5,4.79,24,114,Low,1,1,0,0.4135801618147814
18,9.17,2.08,3.16,2.32,4.62,104,39,High,1,0,1,0.571428509113576
23,7.64,3.72,1.18,1.15,4.53,229,19,Low,1,0,1,0.6413611725967052
24,4.1,5.1,2.83,2.55,7.64,198,56,High,2,0,1,1.9341458697205196
35,4.74,3.01,1.78,2.17,6.07,89,29,Low,2,0,0,1.010548310010905
23,11.45,4.6,2.71,3.78,4.71,47,37,High,1,0,0,0.6384278918403589
34,9.17,5.09,1.85,4.37,6.98,65,117,High,0,0,1,0.7568156208488963
18,11.72,0.61,3.63,2.47,8.56,248,144,Moderate,2,0,1,0.3617747131591542
31,3.61,5.39,3.37,5.05,5.09,175,71,High,2,0,1,2.426592125597749
29,8.37,1.5,1.3,4.86,7.04,133,97,Moderate,2,0,1,0.334528036496053
24,10.07,5.94,3.19,1.73,7.69,214,99,High,0,0,0,0.906653335982787
21,3.79,2.64,2.2,5.88,8.32,155,161,Low,0,0,1,1.2770445179302063
23,4.63,4.77,0.81,4.4,7.18,116,30,High,2,0,0,1.2051833250144006
31,9.13,0.89,2.69,4.0,8.5,170,173,High,0,0,0,0.39211386723834973
21,9.66,4.61,2.92,3.65,7.9,142,162,High,2,1,0,0.7795030248961673
28,9.26,5.64,3.65,5.21,5.49,153,139,Moderate,2,0,1,1.0032396324795214
29,9.6,5.8,2.24,3.88,6.28,186,41,High,1,0,0,0.8374999127604258
25,3.46,5.5,2.27,4.05,6.62,147,165,High,2,0,0,2.2456640908485284
32,9.16,4.03,1.01,4.9,5.75,237,26,High,2,1,0,0.5502182805438559
30,8.76,5.59,1.14,1.78,7.96,232,105,Moderate,0,0,1,0.7682647524811926
26,5.25,3.69,3.68,1.65,7.25,104,175,Low,2,0,1,1.4038092564172844
31,6.27,5.2,1.8,4.66,8.65,147,99,High,2,0,0,1.1164272541583327
34,5.78,5.03,3.96,4.22,6.7,197,68,High,1,0,0,1.5553630527053541
30,3.85,5.57,2.55,1.56,7.46,184,175,High,2,0,1,2.1090903612752308
23,4.34,1.59,2.85,2.27,4.56,68,119,Low,2,0,1,1.0230412389305903
28,9.14,0.74,0.75,0.98,9.0,55,115,Moderate,0,0,0,0.16301967581841623
28,10.28,2.07,1.8,1.94,7.6,68,50,High,0,0,0,0.37645910734833593
20,5.63,4.86,1.32,0.68,5.59,111,95,Moderate,2,1,0,1.0976907464137218
19,3.37,1.12,1.01,1.57,8.88,87,107,Low,1,1,0,0.6320472901936823
21,7.96,1.87,2.65,1.01,7.36,142,18,Moderate,1,0,1,0.567839124643326
30,3.93,1.35,3.48,5.48,6.93,80,176,Low,1,0,0,1.229007320863277
35,9.25,1.87,0.02,1.91,6.16,227,102,High,0,1,0,0.2043243022352106
28,6.86,3.25,1.95,3.46,8.11,99,70,Moderate,0,1,0,0.7580173822132096
19,5.37,5.03,0.14,3.36,7.62,231,77,High,1,0,1,0.9627558728573793
18,4.65,4.27,0.6,3.6,6.19,106,20,High,1,0,1,1.0473116027286873
32,3.21,4.47,3.82,4.23,5.28,34,68,High,0,0,1,2.582553712600089
19,7.11,3.8,3.58,5.52,6.22,206,33,Low,0,0,1,1.0379745375563239
20,9.67,1.37,3.68,4.81,7.24,48,15,High,0,1,0,0.5222336585073777
23,4.56,2.8,3.46,5.44,5.07,57,145,Low,1,1,0,1.3728067164897553
32,10.01,2.24,2.48,2.28,7.81,157,128,Moderate,2,0,0,0.47152842442273496
24,4.36,4.31,2.07,4.32,7.84,40,57,High,2,0,0,1.4633024166737572
31,9.33,2.51,2.32,1.26,8.46,145,119,Moderate,2,0,1,0.5176848319737587
31,10.98,5.73,1.76,4.32,5.66,229,102,High,1,0,1,0.6821493003507013
32,9.25,3.08,2.19,3.45,4.56,20,170,High,1,0,0,0.5697296681373332
19,11.95,0.98,3.62,3.33,7.23,59,154,Moderate,1,0,1,0.3849372062814054
22,11.04,4.28,0.28,4.04,6.2,50,127,High,1,1,0,0.41304344084751454
34,11.47,0.68,1.55,4.44,6.94,22,66,High,2,0,0,0.19442020972796775
33,11.72,3.67,1.47,0.85,6.6,154,63,Moderate,0,0,1,0.4385665154806727
29,5.14,2.55,2.74,0.96,6.3,24,36,Low,0,0,1,1.0291826791473386
32,3.02,4.36,1.89,4.31,8.01,195,117,Moderate,0,1,0,2.069535738564325
33,7.21,1.07,3.8,3.09,5.78,92,72,Moderate,2,0,1,0.6754506691469252
30,7.08,1.33,3.65,2.77,7.51,103,32,Low,2,0,1,0.7033897311596425
33,3.46,1.08,2.22,2.49,7.77,23,110,Low,1,1,0,0.9537569497812284
25,9.33,3.9,0.13,0.57,7.54,178,135,High,2,0,1,0.4319399322679602
32,9.07,4.1,3.44,2.34,5.54,173,123,High,2,0,0,0.8313119259854547
23,6.12,2.61,2.71,3.89,7.84,191,57,Moderate,0,1,0,0.8692809037122706
29,10.01,1.66,1.17,5.68,8.04,237,108,High,0,0,1,0.2827172544738008
25,10.82,4.84,3.18,2.68,7.08,220,170,High,2,1,0,0.7412198945268119
34,5.88,3.23,0.35,4.88,5.86,188,26,Low,2,0,1,0.6088434338701643
34,3.71,2.0,2.45,3.34,5.45,229,101,Low,0,0,1,1.1994605931373064
29,7.0,1.96,0.11,3.89,7.01,73,61,Low,0,0,0,0.29571424346939373
21,3.87,1.14,2.77,0.81,7.66,115,33,Low,1,0,1,1.0103356562440164
35,9.01,4.5,2.39,5.0,4.84,111,162,Moderate,2,0,1,0.7647057974799338
32,9.51,1.59,1.1,5.65,6.89,244,25,High,0,1,0,0.28286011747001927
29,8.55,5.72,2.65,1.24,6.01,104,90,Moderate,0,0,1,0.9789472539242977
22,11.72,5.2,3.22,3.09,7.57,175,153,Moderate,1,0,0,0.718429972830207
23,8.25,5.65,3.83,3.15,6.96,84,136,High,0,0,0,1.1490907698071795
20,7.12,3.24,2.14,4.95,6.05,56,174,Moderate,0,0,0,0.7556178714019844
34,7.67,3.9,2.36,3.48,6.57,140,99,Moderate,1,0,0,0.8161667775532232
20,5.12,0.52,3.67,5.59,5.11,168,69,Low,0,1,0,0.8183592151642156
32,6.0,5.95,3.95,3.7,5.63,249,78,Moderate,0,0,0,1.6499997250000458
34,5.58,2.12,2.42,2.82,8.05,109,119,Low,0,0,1,0.8136199258745652
30,4.22,1.23,3.69,5.27,4.78,227,134,Low,1,0,1,1.1658765009771326
18,10.8,5.82,0.41,0.69,7.68,135,177,Moderate,0,1,0,0.5768517984396483
32,11.64,1.47,3.54,4.08,7.88,145,32,High,2,0,0,0.43041233415701596
32,10.85,2.44,0.75,0.84,8.13,53,175,High,2,0,1,0.29400918949224064
23,8.02,3.19,3.03,0.76,6.28,39,96,High,1,0,1,0.7755610005534913
30,6.39,2.45,1.3,5.08,4.86,27,57,Moderate,2,1,0,0.5868543682544025
20,11.44,5.53,2.09,3.47,6.45,30,95,High,2,0,1,0.6660838578598027
34,9.85,1.47,2.01,1.36,7.62,156,88,Moderate,0,1,0,0.3532994565178217
25,3.71,1.71,2.7,4.98,6.93,241,132,Low,2,0,1,1.1886789248843868
23,11.26,1.64,1.73,2.6,6.46,95,47,High,2,1,0,0.2992894938464038
31,11.5,4.36,3.11,1.52,5.15,138,111,Moderate,2,1,0,0.6495651609073774
34,11.95,3.16,2.24,5.07,6.47,40,16,Moderate,2,0,0,0.45188280737382375
29,10.32,4.65,3.91,4.0,6.16,82,102,Moderate,0,0,0,0.8294572839673175
33,8.8,4.72,0.22,2.32,6.03,111,164,High,0,1,0,0.5613635725723213
22,4.53,2.39,3.7,2.96,8.6,99,56,Low,0,0,0,1.3443705641566082
28,5.61,2.76,2.41,4.84,7.58,168,130,Low,1,1,0,0.9215684631785269
21,6.74,5.84,2.15,5.75,6.12,169,122,High,1,1,0,1.185459764768581
34,6.52,4.83,3.5,2.59,4.55,91,146,High,1,0,1,1.277607166011171
25,4.87,4.41,2.49,0.89,7.6,92,154,High,1,1,0,1.4168374914091393
18,8.93,2.83,0.65,4.23,5.68,100,164,Moderate,2,0,0,0.38969760473711035
26,3.29,2.77,2.54,3.77,5.43,41,47,Low,0,0,1,1.613981272346118
34,3.26,1.15,2.89,3.28,4.91,214,111,Low,0,0,0,1.2392634235388271
35,8.62,2.26,3.55,4.76,4.84,158,19,Moderate,1,0,0,0.6740138429218281
26,10.54,1.59,1.61,0.62,7.36,135,140,High,1,0,0,0.30360528428792377
29,8.47,4.13,1.47,4.33,7.12,249,90,High,1,0,1,0.661156946734717
29,11.79,0.64,1.37,5.43,5.58,181,114,High,2,1,0,0.17048344609979257
27,7.63,5.31,3.83,2.07,4.83,77,174,Moderate,0,0,1,1.197902857417712
29,4.29,5.63,3.77,5.42,7.98,185,143,High,0,1,0,2.1911416803865547
20,8.49,4.4,0.37,5.08,6.18,95,90,Moderate,0,0,1,0.5618373896540177
22,7.26,2.62,2.49,1.94,5.41,151,155,Moderate,0,0,1,0.7038566523613426
25,4.55,5.65,3.14,4.56,5.78,93,17,High,0,1,0,1.9318677072818229
27,8.8,4.87,0.09,1.88,5.29,203,37,Moderate,0,0,0,0.5636362995867842
33,8.15,3.71,0.24,0.65,8.66,142,170,Moderate,0,1,0,0.4846625172193231
28,5.72,0.54,2.21,3.77,8.8,220,44,Low,1,0,1,0.48076914671868065
29,7.26,1.61,2.4,4.27,6.45,65,133,Low,1,0,0,0.5523415217160438
25,5.61,1.21,3.07,1.33,7.98,178,37,Low,2,1,0,0.7629232151652021
19,3.83,3.76,1.22,0.69,7.28,174,27,Low,2,0,1,1.3002607571120737
31,5.72,2.48,0.75,5.03,4.98,167,166,Low,0,1,0,0.5646852159641231
28,6.53,3.59,3.27,1.64,6.49,58,74,Moderate,2,1,0,1.0505358268704705
27,11.76,4.41,2.78,0.88,6.68,22,70,Moderate,2,0,1,0.6113945058338005
33,5.62,2.27,3.47,1.12,7.75,220,55,Low,0,0,1,1.021352131432005
29,6.87,5.77,0.31,5.42,6.64,120,103,High,2,0,0,0.885007149198377
22,6.22,5.23,1.84,1.74,8.21,213,68,High,0,0,1,1.1366557658109702
34,9.55,1.01,3.89,4.2,8.89,34,95,Moderate,2,1,0,0.5130889515090103
30,10.74,1.63,1.7,5.28,4.6,108,167,High,1,0,1,0.31005583705252915
25,10.75,1.25,3.06,1.7,6.58,27,141,Moderate,2,1,0,0.4009301952623075
33,10.8,0.86,2.62,3.58,5.39,66,70,High,0,0,1,0.322222192386834
33,5.64,5.35,2.17,3.39,5.37,244,58,High,1,1,0,1.3333330969267558
22,7.72,5.39,3.65,5.11,5.14,115,155,High,2,0,0,1.1709843042766443
21,4.9,4.73,3.58,5.75,8.02,74,94,High,0,0,0,1.6959180212412202
35,8.05,1.63,2.84,1.57,8.45,235,177,Moderate,0,0,0,0.5552794341267784
25,6.7,2.91,2.08,2.77,8.54,90,147,Low,1,0,0,0.7447760082423869
25,7.42,0.99,0.15,1.75,6.56,108,58,Low,1,1,0,0.15363879331013566
26,6.23,2.16,2.05,1.11,7.99,84,35,Moderate,0,0,1,0.6757623313383095
24,9.33,5.4,0.29,3.46,5.03,98,113,Moderate,0,1,0,0.6098605991574921
34,8.47,2.7,2.99,4.8,6.04,201,176,Moderate,1,0,1,0.6717826833786679
30,7.51,1.86,2.03,1.91,8.32,219,74,Low,0,1,0,0.5179759629858903
27,10.9,4.22,2.53,2.23,8.96,236,160,Moderate,1,1,0,0.6192659982324773
25,11.93,5.18,0.37,5.75,7.4,55,53,High,0,0,1,0.46521370786138244
33,11.16,4.28,2.76,4.08,7.77,216,128,Moderate,0,0,1,0.6308243162343803
29,8.92,5.31,3.77,2.29,7.56,135,20,High,2,1,0,1.0179371056124322
20,6.66,5.55,1.44,3.49,4.81,125,81,High,0,0,1,1.0495493919595507
26,8.06,1.54,2.98,3.11,6.59,23,122,High,1,0,1,0.5607939750875961
21,5.74,1.5,3.82,1.9,7.26,119,124,Low,1,0,1,0.9268291068241974
33,10.58,4.34,1.41,2.89,6.64,63,143,High,0,0,1,0.5434782095011145
20,8.84,2.96,1.08,3.04,7.48,92,96,Moderate,0,0,0,0.4570135229622712
24,7.96,5.03,1.69,5.5,6.81,144,38,Moderate,2,1,0,0.8442209994697237
32,3.11,3.56,3.78,1.19,7.7,92,177,Low,1,0,1,2.360127858479788
25,3.37,1.99,4.0,5.71,7.05,163,87,Low,1,0,0,1.7774475437841115
